OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount,CostPrice,SellingPrice,SalesAmount,Profit
ORD10180,2025-02-23,CUST1071,PROD2043,9,0.08,301.26,349.4616,2893.5420480000002,399.10924799999987
ORD10181,2023-02-25,CUST1089,PROD2042,3,0.2,571.71,840.4137000000001,2016.9928800000002,644.8888800000001
ORD10182,2024-02-01,CUST1040,PROD2017,6,0.1,604.3,761.4179999999999,4111.6572,848.4371999999997
ORD10183,2025-11-05,CUST1017,PROD2042,3,0.13,571.71,800.394,2089.02834,596.86524
ORD10184,2025-11-28,CUST1060,PROD2009,6,0.0,886.2,1063.44,6380.64,1063.44
ORD10185,2023-10-08,CUST1047,PROD2033,8,0.22,508.96,702.3648,4382.756351999999,1206.845952
ORD10186,2022-04-01,CUST1022,PROD2037,8,0.08,624.76,893.4068,6575.474048,1977.240448
ORD10187,2023-06-17,CUST1002,PROD2015,5,0.05,992.43,1270.3104,6033.9744,1319.9319000000005
ORD10188,2025-05-22,CUST1029,PROD2028,4,0.3,689.03,895.739,2508.0692,578.7852000000001
ORD10189,2025-08-10,CUST1035,PROD2013,2,0.18,874.42,979.3504,1606.1346560000002,172.08585600000015
ORD10190,2022-11-25,CUST1005,PROD2006,8,0.1,823.36,1185.6384,8536.59648,2608.40448
ORD10191,2024-05-22,CUST1080,PROD2009,6,0.0,886.2,1001.406,6008.436,691.2359999999994
ORD10192,2025-05-01,CUST1090,PROD2038,8,0.11,324.02,401.78479999999996,2860.7077759999997,553.6853759999999
ORD10193,2024-02-04,CUST1059,PROD2044,9,0.14,325.33,413.16909999999996,3197.928834,679.8746339999998
ORD10194,2023-03-05,CUST1027,PROD2029,4,0.2,244.76,281.474,900.7168,117.4848
ORD10195,2023-05-01,CUST1082,PROD2000,5,0.21,173.49,244.6209,966.252555,280.967055
ORD10196,2023-12-05,CUST1000,PROD2002,6,0.21,112.22,134.664,638.30736,106.38455999999995
ORD10197,2024-10-19,CUST1026,PROD2029,2,0.28,244.76,354.902,511.05888,158.60448
ORD10198,2025-02-02,CUST1017,PROD2044,9,0.02,325.33,458.71529999999996,4045.8689459999996,1176.4583459999997
ORD10199,2022-10-12,CUST1002,PROD2047,2,0.0,291.98,426.2908,852.5816,268.62159999999994
ORD10200,2025-06-22,CUST1002,PROD2020,9,0.22,235.95,342.1275,2401.7350500000002,745.3660500000001
ORD10201,2025-07-04,CUST1021,PROD2027,5,0.01,941.89,1365.7404999999999,6760.415475,2098.0599749999997
ORD10202,2022-06-30,CUST1034,PROD2031,7,0.22,277.75,322.19,1759.1574,242.6424
ORD10203,2022-04-10,CUST1040,PROD2005,4,0.26,922.45,1143.838,3385.76048,655.3084799999998
ORD10204,2023-10-02,CUST1010,PROD2035,4,0.24,422.36,481.49039999999997,1463.730816,179.75641599999986
ORD10205,2023-09-14,CUST1046,PROD2043,9,0.02,301.26,409.71360000000004,3613.673952,956.5607520000004
ORD10206,2024-09-29,CUST1046,PROD2004,5,0.13,908.21,1189.7551,5175.434685,1224.721185
ORD10207,2025-09-03,CUST1075,PROD2028,4,0.3,689.03,937.0808000000001,2623.82624,694.5422400000002
ORD10208,2025-06-20,CUST1056,PROD2033,1,0.23,508.96,712.544,548.65888,156.75968
ORD10209,2024-05-07,CUST1035,PROD2035,8,0.02,422.36,553.2916,4337.806144,1026.503744
ORD10210,2025-10-04,CUST1054,PROD2016,4,0.17,178.28,203.23919999999998,674.7541439999999,82.86454399999994
ORD10211,2024-08-18,CUST1000,PROD2012,6,0.15,117.79,130.7469,666.8091900000001,66.08019000000002
ORD10212,2023-01-04,CUST1015,PROD2019,8,0.23,126.81,157.2444,968.6255040000001,187.47590400000007
ORD10213,2024-10-19,CUST1008,PROD2013,6,0.1,874.42,1084.2808,5855.11632,1133.2483200000001
ORD10214,2023-01-03,CUST1037,PROD2030,7,0.06,895.43,1056.6073999999999,6952.476691999998,1060.5472919999993
ORD10215,2025-02-24,CUST1038,PROD2021,3,0.19,462.61,638.4018,1551.316374,427.17407399999996
ORD10216,2025-08-24,CUST1081,PROD2012,8,0.28,117.79,142.5259,820.9491840000001,142.478784
ORD10217,2025-07-29,CUST1025,PROD2045,5,0.0,774.06,921.1313999999999,4605.656999999999,735.3569999999996
ORD10218,2025-09-13,CUST1066,PROD2002,6,0.22,112.22,134.664,630.2275199999999,105.03791999999994
ORD10219,2024-12-24,CUST1041,PROD2013,2,0.26,874.42,1224.1879999999999,1811.7982399999999,517.6566399999999
ORD10220,2025-12-10,CUST1026,PROD2014,5,0.02,477.42,658.8396,3228.31404,888.9560399999999
ORD10221,2024-01-31,CUST1063,PROD2021,4,0.17,462.61,536.6276,1781.603632,245.73843200000005
ORD10222,2024-12-30,CUST1085,PROD2015,9,0.12,992.43,1290.1589999999999,10218.05928,2358.0136799999996
ORD10223,2023-10-02,CUST1052,PROD2049,6,0.04,779.77,1029.2964,5928.747263999999,1437.2720639999998
ORD10224,2023-11-04,CUST1067,PROD2035,8,0.16,422.36,578.6332000000001,3888.4151040000006,1050.1559040000006
ORD10225,2022-09-24,CUST1092,PROD2037,7,0.14,624.76,693.4836,4174.771272000001,413.71607200000017
ORD10226,2024-06-08,CUST1019,PROD2022,2,0.21,754.42,965.6576,1525.739008,333.7554080000001
ORD10227,2023-05-11,CUST1045,PROD2048,4,0.08,989.6,1118.2479999999998,4115.152639999999,473.4246399999993
ORD10228,2023-06-19,CUST1062,PROD2012,7,0.05,117.79,175.5071,1167.1222149999999,383.818715
ORD10229,2022-05-02,CUST1005,PROD2044,2,0.06,325.33,380.63609999999994,715.5958679999999,103.97546799999992
ORD10230,2023-09-07,CUST1013,PROD2023,8,0.29,224.48,296.3136,1683.061248,408.0148480000001
ORD10231,2025-10-10,CUST1012,PROD2011,7,0.1,152.78,201.6696,1270.5184800000002,308.00448000000006
ORD10232,2023-12-19,CUST1040,PROD2030,7,0.3,895.43,1011.8358999999998,4957.995909999999,570.3889099999993
ORD10233,2024-11-02,CUST1076,PROD2020,3,0.12,235.95,290.2185,766.1768400000001,143.26884000000004
ORD10234,2025-09-29,CUST1071,PROD2007,9,0.18,187.63,273.9398,2021.6757240000002,636.966324
ORD10235,2025-02-12,CUST1012,PROD2032,9,0.11,262.85,367.99,2947.5998999999997,842.1714
ORD10236,2022-09-14,CUST1013,PROD2021,1,0.16,462.61,513.4971,431.33756400000004,42.745164000000024
ORD10237,2022-01-15,CUST1003,PROD2042,9,0.02,571.71,823.2624000000001,7261.174368,2218.692168
ORD10238,2023-10-11,CUST1023,PROD2012,9,0.19,117.79,153.127,1116.29583,257.60673
ORD10239,2025-06-27,CUST1081,PROD2039,7,0.3,813.79,1179.9955,5781.977949999999,1794.40695
ORD10240,2024-12-14,CUST1062,PROD2048,6,0.03,989.6,1237.0,7199.34,1439.868
ORD10241,2024-01-13,CUST1085,PROD2022,4,0.04,754.42,935.4807999999999,3592.2462719999994,695.2734719999999
ORD10242,2024-02-12,CUST1020,PROD2019,4,0.27,126.81,173.7297,507.290724,137.005524
ORD10243,2023-02-18,CUST1030,PROD2038,3,0.22,324.02,437.427,1023.57918,265.3723800000001
ORD10244,2022-03-06,CUST1089,PROD2043,1,0.2,301.26,436.827,349.46160000000003,108.45360000000001
ORD10245,2023-01-09,CUST1081,PROD2010,4,0.09,406.42,483.6398,1760.448872,281.08007199999986
ORD10246,2025-10-22,CUST1080,PROD2012,6,0.04,117.79,156.66070000000002,902.3656320000001,223.89523200000008
ORD10247,2025-05-16,CUST1011,PROD2031,6,0.22,277.75,352.7425,1650.8349,350.96490000000006
ORD10248,2025-03-06,CUST1035,PROD2021,8,0.1,462.61,527.3754,3797.1028800000004,466.31088
ORD10249,2023-07-15,CUST1087,PROD2020,8,0.28,235.95,313.8135,1807.5657599999997,448.4937599999999
ORD10250,2024-10-11,CUST1074,PROD2043,7,0.14,301.26,346.44899999999996,2085.6229799999996,272.03777999999977
ORD10251,2025-03-09,CUST1010,PROD2024,8,0.04,968.94,1153.0386,8855.336448,1413.8772480000002
ORD10252,2022-03-07,CUST1003,PROD2018,4,0.11,212.34,282.41220000000004,1005.3874320000002,249.45703200000014
ORD10253,2022-06-17,CUST1056,PROD2011,9,0.18,152.78,201.6696,1488.321648,360.805248
ORD10254,2025-08-25,CUST1011,PROD2021,7,0.28,462.61,638.4018,3217.545072,885.9906719999998
ORD10255,2022-03-13,CUST1063,PROD2005,1,0.03,922.45,1060.8174999999999,1028.992975,134.21647499999983
ORD10256,2023-06-29,CUST1069,PROD2038,6,0.11,324.02,447.14759999999995,2387.7681839999996,657.5013839999999
ORD10257,2025-08-10,CUST1043,PROD2038,4,0.28,324.02,395.3044,1138.476672,205.299072
ORD10258,2024-05-12,CUST1047,PROD2019,9,0.17,126.81,167.38920000000002,1250.397324,303.1266240000001
ORD10259,2023-02-18,CUST1036,PROD2049,7,0.21,779.77,1037.0941,5735.130373,1423.0022730000003
ORD10260,2023-11-11,CUST1089,PROD2006,1,0.3,823.36,1029.2,720.4399999999999,144.08800000000002
ORD10261,2023-10-17,CUST1064,PROD2027,4,0.23,941.89,1092.5924,3365.184592,464.16339200000004
ORD10262,2024-05-09,CUST1071,PROD2027,7,0.05,941.89,1262.1326000000001,8393.18179,2129.613290000001
ORD10263,2023-03-27,CUST1020,PROD2022,1,0.07,754.42,867.5829999999999,806.8521899999998,105.2415899999999
ORD10264,2022-10-31,CUST1097,PROD2044,5,0.26,325.33,432.6889,1600.94893,397.22792999999996
ORD10265,2025-01-05,CUST1009,PROD2045,7,0.11,774.06,1021.7592,6365.559815999999,1543.1660160000001
ORD10266,2022-02-15,CUST1054,PROD2045,4,0.21,774.06,882.4283999999999,2788.473744,342.4441439999999
ORD10267,2024-01-10,CUST1096,PROD2010,8,0.07,406.42,548.667,4082.08248,1058.31768
ORD10268,2025-05-10,CUST1018,PROD2009,7,0.27,886.2,1329.3000000000002,6792.723000000002,2264.2410000000004
ORD10269,2024-11-07,CUST1029,PROD2026,7,0.11,191.81,266.6159,1661.017057,466.040757
ORD10270,2022-11-26,CUST1004,PROD2008,3,0.15,607.17,765.0341999999999,1950.8372099999997,402.55370999999997
ORD10271,2025-02-03,CUST1049,PROD2004,7,0.04,908.21,1144.3446000000001,7689.995712,1586.8245120000006
ORD10272,2024-06-24,CUST1031,PROD2024,5,0.11,968.94,1085.2128000000002,4829.196960000001,517.4139600000009
ORD10273,2022-12-10,CUST1049,PROD2031,4,0.24,277.75,391.6275,1190.5476,346.1876
ORD10274,2023-07-29,CUST1022,PROD2033,1,0.08,508.96,636.1999999999999,585.304,117.06079999999996
ORD10275,2025-09-21,CUST1008,PROD2025,3,0.23,667.43,814.2646,1880.951226,339.18792600000006
ORD10276,2023-06-22,CUST1023,PROD2049,4,0.03,779.77,990.3079,3842.394652,816.8870520000002
ORD10277,2023-04-29,CUST1002,PROD2027,4,0.27,941.89,1365.7404999999999,3987.96226,1237.6434599999998
ORD10278,2025-12-12,CUST1032,PROD2029,8,0.03,244.76,308.3976,2393.165376,493.82777600000014
ORD10279,2024-04-16,CUST1017,PROD2034,8,0.07,672.32,779.8912,5802.390528,800.3297279999998
ORD10280,2023-01-19,CUST1001,PROD2036,9,0.11,664.64,837.4464,6707.945664,1384.1792640000003
ORD10281,2023-10-25,CUST1040,PROD2029,7,0.11,244.76,345.11159999999995,2150.0452679999994,625.1904679999998
ORD10282,2024-04-08,CUST1047,PROD2031,7,0.16,277.75,399.96,2351.7648,718.5947999999999
ORD10283,2025-10-30,CUST1070,PROD2007,5,0.23,187.63,247.6716,953.5356600000001,231.16016000000008
ORD10284,2025-06-04,CUST1084,PROD2005,5,0.21,922.45,1356.0015,5356.205925000001,1712.5284250000002
ORD10285,2025-11-15,CUST1025,PROD2018,6,0.09,212.34,256.9314,1402.845444,243.46904399999997
ORD10286,2024-12-15,CUST1049,PROD2021,9,0.28,462.61,656.9062,4256.752176,1259.039376
ORD10287,2025-12-30,CUST1077,PROD2009,3,0.23,886.2,1311.576,3029.74056,982.61856
ORD10288,2025-10-02,CUST1075,PROD2023,3,0.19,224.48,327.7408,796.410144,250.92374399999997
ORD10289,2023-01-31,CUST1089,PROD2007,9,0.02,187.63,227.0323,2002.424886,347.5282859999999
ORD10290,2022-12-13,CUST1021,PROD2006,2,0.07,823.36,1185.6384,2205.287424,673.8378240000001
ORD10291,2022-04-19,CUST1075,PROD2019,8,0.04,126.81,152.172,1168.68096,194.78015999999997
ORD10292,2023-09-05,CUST1005,PROD2042,6,0.29,571.71,777.5256,3312.2590560000003,876.774456
ORD10293,2022-04-27,CUST1046,PROD2049,3,0.03,779.77,1083.8802999999998,3154.0916729999994,884.9609729999995
ORD10294,2025-10-22,CUST1065,PROD2006,3,0.19,823.36,1235.04,3001.1472,1000.3824000000001
ORD10295,2022-11-14,CUST1039,PROD2005,8,0.22,922.45,1236.083,7713.157920000001,1957.0699200000004
ORD10296,2025-12-24,CUST1048,PROD2031,5,0.29,277.75,319.41249999999997,1133.9143749999998,147.90187499999988
ORD10297,2022-03-15,CUST1048,PROD2023,4,0.27,224.48,332.2304,970.1127679999998,314.63116799999995
ORD10298,2024-09-09,CUST1096,PROD2040,5,0.28,508.87,646.2649,2326.55364,494.62164
ORD10299,2022-08-04,CUST1057,PROD2006,2,0.04,823.36,1086.8352,2086.723584,505.87238399999995
ORD10300,2024-03-16,CUST1051,PROD2048,7,0.29,989.6,1345.8560000000002,6688.9043200000015,1770.5923200000009
ORD10301,2022-05-07,CUST1099,PROD2012,4,0.24,117.79,154.3049,469.086896,111.00529599999999
ORD10302,2023-10-20,CUST1016,PROD2027,7,0.21,941.89,1337.4838,7396.285414,2187.633714
ORD10303,2023-11-20,CUST1069,PROD2014,2,0.03,477.42,625.4202,1213.315188,287.120388
ORD10304,2024-02-20,CUST1010,PROD2021,3,0.29,462.61,624.5235,1330.2350549999999,344.87575499999997
ORD10305,2022-04-22,CUST1020,PROD2029,4,0.06,244.76,362.2448,1362.040448,441.742848
ORD10306,2024-06-05,CUST1071,PROD2009,6,0.03,886.2,1329.3000000000002,7736.526000000001,2578.8420000000006
ORD10307,2022-11-02,CUST1030,PROD2010,6,0.24,406.42,589.309,2687.2490399999997,833.9738399999999
ORD10308,2024-02-12,CUST1021,PROD2044,7,0.18,325.33,481.48839999999996,2763.743416,896.3492159999998
ORD10309,2025-03-22,CUST1088,PROD2033,3,0.07,508.96,595.4831999999999,1661.3981279999996,241.39972799999975
ORD10310,2024-11-26,CUST1033,PROD2010,5,0.22,406.42,520.2176000000001,2028.8486400000002,443.81064000000026
ORD10311,2022-01-19,CUST1013,PROD2020,4,0.07,235.95,259.545,965.5074,87.7734000000001
ORD10312,2025-11-09,CUST1089,PROD2021,4,0.19,462.61,675.4106,2188.3303440000004,689.4739440000002
ORD10313,2025-11-28,CUST1045,PROD2025,2,0.06,667.43,847.6360999999999,1593.5558679999997,338.787468
ORD10314,2023-06-12,CUST1018,PROD2022,6,0.07,754.42,890.2155999999999,4967.403047999999,757.7394479999995
ORD10315,2024-02-25,CUST1075,PROD2047,7,0.05,291.98,344.5364,2291.16706,349.50005999999996
ORD10316,2024-11-24,CUST1004,PROD2048,8,0.16,989.6,1345.8560000000002,9044.152320000001,2394.0403200000014
ORD10317,2023-04-08,CUST1012,PROD2027,3,0.07,941.89,1375.1594,3836.6947259999993,1208.821626
ORD10318,2023-03-09,CUST1004,PROD2002,5,0.12,112.22,148.1304,651.77376,158.00576000000004
ORD10319,2024-02-02,CUST1061,PROD2045,6,0.02,774.06,998.5373999999999,5871.399911999999,1319.9271119999999
ORD10320,2022-03-18,CUST1073,PROD2018,1,0.22,212.34,244.19099999999997,190.46898,24.843779999999978
ORD10321,2025-04-16,CUST1094,PROD2018,8,0.01,212.34,314.2632,2488.964544,807.2317439999998
ORD10322,2022-11-12,CUST1038,PROD2046,9,0.06,428.69,497.2804,4206.992184,580.274784
ORD10323,2024-02-11,CUST1014,PROD2009,4,0.17,886.2,1081.164,3589.4644799999996,647.2804799999998
ORD10324,2022-04-21,CUST1076,PROD2008,6,0.11,607.17,771.1058999999999,4117.705505999999,875.4177059999997
ORD10325,2023-05-15,CUST1075,PROD2004,6,0.13,908.21,1108.0162,5783.844564,1042.988364
ORD10326,2023-07-10,CUST1078,PROD2026,9,0.28,191.81,266.6159,1727.6710319999997,484.74223200000006
ORD10327,2023-07-09,CUST1019,PROD2021,3,0.22,462.61,522.7493,1223.233362,140.72596199999984
ORD10328,2024-01-24,CUST1074,PROD2040,9,0.27,508.87,763.3050000000001,5014.913850000001,1671.6379500000003
ORD10329,2024-11-15,CUST1049,PROD2040,5,0.04,508.87,717.5066999999999,3444.0321599999993,1001.4561599999996
ORD10330,2023-01-11,CUST1044,PROD2039,4,0.25,813.79,911.4448000000001,2734.3344,292.9644000000004
ORD10331,2022-02-18,CUST1035,PROD2016,2,0.16,178.28,262.0716,440.280288,140.76988799999998
ORD10332,2024-07-07,CUST1099,PROD2025,5,0.22,667.43,901.0305,3514.01895,911.04195
ORD10333,2025-02-03,CUST1070,PROD2049,2,0.08,779.77,1005.9033000000001,1850.8620720000001,416.08527200000015
ORD10334,2024-07-21,CUST1009,PROD2009,4,0.06,886.2,1152.0600000000002,4331.7456,999.6336000000005
ORD10335,2025-11-06,CUST1075,PROD2032,5,0.29,262.85,352.21900000000005,1250.3774500000002,317.25995000000006
ORD10336,2024-01-19,CUST1063,PROD2019,7,0.11,126.81,169.92540000000002,1058.635242,268.6089420000001
ORD10337,2022-08-13,CUST1023,PROD2035,6,0.18,422.36,603.9748,2971.556016,893.5448159999999
ORD10338,2025-03-03,CUST1047,PROD2011,4,0.17,152.78,227.6422,755.772104,248.54250399999998
ORD10339,2022-08-08,CUST1025,PROD2046,7,0.01,428.69,531.5756,3683.8189079999997,712.997208
ORD10340,2022-08-12,CUST1073,PROD2002,3,0.17,112.22,161.5968,402.37603199999995,122.948232
ORD10341,2025-01-30,CUST1007,PROD2043,3,0.04,301.26,412.7262,1188.6514559999998,321.02265600000004
ORD10342,2022-09-25,CUST1047,PROD2030,5,0.05,895.43,1101.3789,5231.5497749999995,978.2572749999997
ORD10343,2022-12-10,CUST1046,PROD2013,3,0.03,874.42,1084.2808,3155.2571279999997,610.6949280000001
ORD10344,2022-02-20,CUST1088,PROD2046,9,0.07,428.69,570.1577,4772.219948999999,1184.0846489999997
ORD10345,2024-05-16,CUST1069,PROD2022,8,0.26,754.42,1101.4532,6520.602943999999,2054.4365439999997
ORD10346,2022-10-26,CUST1015,PROD2044,2,0.13,325.33,458.71529999999996,798.1646219999999,232.09042199999996
ORD10347,2024-05-25,CUST1096,PROD2018,5,0.23,212.34,282.41220000000004,1087.28697,269.77797000000015
ORD10348,2025-01-06,CUST1059,PROD2030,5,0.17,895.43,1244.6476999999998,5165.287954999999,1449.2534549999991
ORD10349,2024-09-13,CUST1091,PROD2010,8,0.01,406.42,447.06200000000007,3540.7310400000006,321.8846400000004
ORD10350,2024-09-01,CUST1087,PROD2035,9,0.11,422.36,540.6208,4330.372608,947.2690080000001
ORD10351,2023-02-07,CUST1041,PROD2004,5,0.24,908.21,1362.315,5176.7970000000005,1725.5990000000002
ORD10352,2023-09-13,CUST1020,PROD2043,3,0.24,301.26,388.6254,886.0659120000001,199.19311200000004
ORD10353,2025-12-12,CUST1057,PROD2047,9,0.11,291.98,376.65420000000006,3017.0001420000003,678.2403420000004
ORD10354,2025-07-30,CUST1030,PROD2040,4,0.0,508.87,671.7084,2686.8336,651.3535999999999
ORD10355,2025-08-09,CUST1000,PROD2007,7,0.03,187.63,242.0427,1643.4699329999999,369.462233
ORD10356,2024-03-05,CUST1088,PROD2023,1,0.25,224.48,318.7616,239.07119999999998,70.71119999999999
ORD10357,2024-05-08,CUST1006,PROD2018,7,0.1,212.34,239.9442,1511.6484600000001,173.90645999999995
ORD10358,2025-03-29,CUST1097,PROD2012,5,0.07,117.79,174.32920000000001,810.63078,262.90728
ORD10359,2023-06-02,CUST1019,PROD2013,2,0.28,874.42,979.3504,1410.264576,151.0997760000001
ORD10360,2024-06-26,CUST1086,PROD2041,5,0.21,100.51,150.76500000000001,595.5217500000001,198.50725000000003
ORD10361,2022-07-01,CUST1062,PROD2023,2,0.23,224.48,316.5168,487.435872,141.736672
ORD10362,2023-01-24,CUST1000,PROD2040,8,0.06,508.87,580.1117999999999,4362.440735999999,535.7383359999992
ORD10363,2022-02-08,CUST1028,PROD2019,7,0.26,126.81,174.99779999999998,906.4886039999998,249.6128039999999
ORD10364,2022-11-22,CUST1020,PROD2009,3,0.04,886.2,1098.8880000000001,3164.7974400000007,612.5414400000003
ORD10365,2022-11-20,CUST1005,PROD2024,2,0.03,968.94,1162.728,2255.69232,375.94872000000004
ORD10366,2025-12-23,CUST1062,PROD2025,8,0.07,667.43,760.8701999999998,5660.874287999998,695.1950879999991
ORD10367,2025-01-16,CUST1045,PROD2023,8,0.19,224.48,305.2928,1978.297344,523.6669440000001
ORD10368,2023-04-12,CUST1010,PROD2007,9,0.13,187.63,236.4138,1851.120054,381.97715400000016
ORD10369,2024-03-23,CUST1074,PROD2046,1,0.06,428.69,497.2804,467.44357599999995,64.47497599999998
ORD10370,2022-07-01,CUST1001,PROD2004,9,0.25,908.21,1244.2477000000001,8398.671975000001,2268.2544750000006
ORD10371,2022-10-18,CUST1065,PROD2037,5,0.17,624.76,768.4548,3189.08742,596.3334199999999
ORD10372,2023-09-02,CUST1034,PROD2040,7,0.03,508.87,732.7728,4975.527312,1520.3000119999997
ORD10373,2022-04-30,CUST1067,PROD2042,4,0.02,571.71,766.0914000000001,3003.0782880000006,761.9750880000004
ORD10374,2024-06-27,CUST1076,PROD2000,4,0.15,173.49,215.1276,731.43384,141.56783999999996
ORD10375,2025-04-26,CUST1017,PROD2007,6,0.29,187.63,243.919,1039.09494,239.79114000000004
ORD10376,2025-02-02,CUST1032,PROD2013,5,0.15,874.42,1040.5598,4422.37915,706.0941500000001
ORD10377,2024-03-23,CUST1002,PROD2047,8,0.02,291.98,417.5314,3273.446176,984.322976
ORD10378,2022-11-17,CUST1086,PROD2004,8,0.27,908.21,1098.9341,6417.775143999999,1113.8287439999995
ORD10379,2022-03-23,CUST1085,PROD2003,8,0.09,338.67,426.7242,3106.552176,641.0345759999999
ORD10380,2024-01-10,CUST1063,PROD2047,8,0.13,291.98,379.574,2641.83504,609.65424
ORD10381,2023-11-19,CUST1082,PROD2009,5,0.02,886.2,1169.784,5731.9416,1389.5616000000002
ORD10382,2022-01-22,CUST1055,PROD2025,1,0.16,667.43,807.5903,678.3758519999999,117.734652
ORD10383,2022-07-15,CUST1007,PROD2041,4,0.13,100.51,118.6018,412.734264,62.959463999999976
ORD10384,2025-02-20,CUST1060,PROD2010,7,0.07,406.42,479.5756,3122.037156,476.2429559999999
ORD10385,2025-08-18,CUST1071,PROD2033,4,0.29,508.96,575.1247999999999,1633.3544319999996,187.90803199999988
ORD10386,2025-08-22,CUST1087,PROD2044,2,0.0,325.33,367.62289999999996,735.2457999999999,84.58579999999995
ORD10387,2022-01-27,CUST1079,PROD2020,5,0.22,235.95,261.9045,1021.4275500000001,101.22254999999998
ORD10388,2022-02-04,CUST1062,PROD2039,1,0.2,813.79,935.8584999999999,748.6868,97.65479999999998
ORD10389,2024-08-21,CUST1023,PROD2036,4,0.05,664.64,950.4351999999999,3611.6537599999992,1086.0217599999996
ORD10390,2022-02-01,CUST1007,PROD2036,5,0.15,664.64,837.4464,3559.1472,734.4272000000002
ORD10391,2024-10-19,CUST1063,PROD2009,6,0.12,886.2,1090.026,5755.337280000001,1076.2012800000002
ORD10392,2023-11-05,CUST1044,PROD2027,8,0.24,941.89,1384.5783,8418.236063999999,2691.5448639999995
ORD10393,2025-01-12,CUST1066,PROD2035,9,0.27,422.36,498.3848,3274.388136,499.48293599999977
ORD10394,2023-04-19,CUST1021,PROD2031,6,0.07,277.75,369.4075,2061.29385,511.4488500000001
ORD10395,2025-12-04,CUST1063,PROD2023,9,0.15,224.48,312.02719999999994,2387.0080799999996,669.7360799999996
ORD10396,2023-05-15,CUST1072,PROD2046,5,0.29,428.69,548.7232,1947.9673599999999,426.1178600000001
ORD10397,2023-03-17,CUST1058,PROD2025,2,0.12,667.43,840.9617999999999,1480.092768,305.41596799999996
ORD10398,2024-01-21,CUST1044,PROD2031,7,0.14,277.75,380.51750000000004,2290.7153500000004,618.6603500000002
ORD10399,2025-04-25,CUST1008,PROD2000,2,0.19,173.49,237.68130000000002,385.04370600000004,103.98990600000003
ORD10400,2024-06-29,CUST1001,PROD2038,4,0.02,324.02,430.9466,1689.3106719999998,419.15227200000004
ORD10401,2023-09-16,CUST1091,PROD2014,9,0.26,477.42,625.4202,4165.298532000001,985.681332
ORD10402,2022-05-01,CUST1022,PROD2009,1,0.23,886.2,1258.404,968.97108,286.59707999999995
ORD10403,2025-03-07,CUST1022,PROD2044,7,0.18,325.33,468.4752,2689.047648,821.653448
ORD10404,2025-12-13,CUST1050,PROD2034,3,0.22,672.32,947.9712000000001,2218.2526080000002,645.023808
ORD10405,2025-11-06,CUST1034,PROD2004,2,0.29,908.21,1144.3446000000001,1624.9693320000001,335.3111320000001
ORD10406,2023-09-11,CUST1026,PROD2009,3,0.11,886.2,1063.44,2839.3848000000003,473.23080000000004
ORD10407,2022-06-16,CUST1031,PROD2047,4,0.19,291.98,411.6918,1333.8814320000001,387.86623199999997
ORD10408,2025-04-08,CUST1003,PROD2039,1,0.19,813.79,943.9963999999999,764.637084,105.46718399999995
ORD10409,2022-08-04,CUST1036,PROD2021,8,0.05,462.61,513.4971,3902.57796,386.74196000000023
ORD10410,2024-10-17,CUST1016,PROD2038,6,0.26,324.02,398.54459999999995,1769.5380239999997,330.88922399999984
ORD10411,2024-06-09,CUST1067,PROD2015,8,0.13,992.43,1161.1430999999998,8081.555975999999,1174.2431759999988
ORD10412,2023-04-24,CUST1046,PROD2014,9,0.29,477.42,549.033,3508.32087,457.60707
ORD10413,2025-09-18,CUST1016,PROD2035,9,0.22,422.36,625.0928,4388.1514560000005,1423.184256
ORD10414,2023-06-12,CUST1007,PROD2043,5,0.01,301.26,406.701,2013.1699500000002,521.9329500000001
ORD10415,2022-11-28,CUST1016,PROD2036,4,0.25,664.64,790.9215999999999,2372.7648,378.84479999999974
ORD10416,2024-04-11,CUST1077,PROD2041,3,0.28,100.51,118.6018,256.17988799999995,39.07828799999998
ORD10417,2022-01-28,CUST1005,PROD2030,4,0.08,895.43,1119.2875,4118.978,823.7955999999999
ORD10418,2022-07-03,CUST1087,PROD2027,9,0.26,941.89,1130.268,7527.58488,1254.5974800000004
ORD10419,2022-05-14,CUST1060,PROD2002,4,0.08,112.22,135.7862,499.69321600000006,86.72361600000004
ORD10420,2022-01-02,CUST1013,PROD2031,9,0.28,277.75,386.0725,2501.7498,701.9297999999999
ORD10421,2022-11-24,CUST1034,PROD2026,5,0.15,191.81,235.9263,1002.6867749999999,187.494275
ORD10422,2022-01-30,CUST1076,PROD2009,8,0.22,886.2,1134.336,7078.2566400000005,1548.36864
ORD10423,2025-09-07,CUST1073,PROD2041,5,0.24,100.51,144.7344,549.99072,168.05271999999997
ORD10424,2022-07-27,CUST1081,PROD2015,3,0.25,992.43,1448.9478,3260.13255,1027.1650499999998
ORD10425,2025-12-31,CUST1010,PROD2046,5,0.04,428.69,600.1659999999999,2880.7967999999996,823.0847999999996
ORD10426,2025-08-15,CUST1007,PROD2011,3,0.28,152.78,207.78080000000003,448.80652800000007,118.80172800000005
ORD10427,2022-09-02,CUST1024,PROD2019,1,0.12,126.81,154.7082,136.143216,24.550416000000002
ORD10428,2025-11-10,CUST1002,PROD2005,7,0.02,922.45,1208.4095000000002,8289.689170000001,1961.6821700000012
